date,price,market_cap,volume,coin_id,symbol,name,market_cap_rank,daily_return,market_cap_change,volume_change,previous_day_price,previous_day_return,previous_day_volume,ma_7,ma_14,ma_30,volatility_7,volatility_14,volatility_30,volume_to_market_cap,price_vs_ma_7,price_vs_ma_14,price_vs_ma_30,next_day_price,next_day_return
2025-09-04,855.1110256828161,119019289721.41235,859226298.816796,binancecoin,bnb,BNB,4,0.0040123356273140676,0.004101673454208976,-0.350312189887239,851.6937445280856,0.006829582686978863,1322521810.3871567,858.6958044507179,861.7880987363066,839.0751756973386,0.01237967938525178,0.028411252698471598,0.02502214532419912,0.007219218841147356,0.9958253216688361,0.9922520709403142,1.0191113388286699,843.6735934362805,-0.013375376884425886
2025-09-05,843.6735934362805,117468538515.54077,916745033.758285,binancecoin,bnb,BNB,4,-0.013375376884425916,-0.013029410690497456,0.06694247489944805,855.1110256828161,0.0040123356273140676,859226298.816796,854.2564958747965,862.1671296796545,842.0380354757249,0.008543694926476391,0.026817620873375796,0.02489941209902567,0.007804175018632773,0.987611563400898,0.9785499404851523,1.0019423801439464,849.7184902459278,0.00716497097535843
2025-09-06,849.7184902459278,118277372904.95659,987362929.2356554,binancecoin,bnb,BNB,4,0.007164970975358509,0.00688554058505475,0.07703111866105838,843.6735934362805,-0.013375376884425916,916745033.758285,852.265201834869,858.6438247635987,844.7001334611663,0.008903096624168196,0.01745353686246081,0.024725756346144188,0.008347859822935571,0.9970118320172426,0.9896053121675589,1.005940992058565,861.6639369838142,0.014058122631212993
2025-09-07,861.6639369838142,120001345335.90672,841058634.1628499,binancecoin,bnb,BNB,4,0.014058122631213088,0.014575674016157336,-0.14817681598200538,849.7184902459278,0.007164970975358509,987362929.2356554,852.2281258252962,857.3187812422806,847.1824370760447,0.010846070911784574,0.0173276486035735,0.024549891124890998,0.00700874337540605,1.0110719311796714,1.0050683081213239,1.017093720636786,881.3845363246559,0.022886648140192617
2025-09-08,881.3845363246559,122834289041.01732,923155920.7210786,binancecoin,bnb,BNB,4,0.02288664814019259,0.023607599541327184,0.09761184681249313,861.6639369838142,0.014058122631213088,841058634.1628499,855.594545018441,857.6981808820964,850.1226639940327,0.0135236686958733,0.018452965118788994,0.02479949260651036,0.007515457841033416,1.0301427720131842,1.0276161894364744,1.0367733665442458,878.2339242329539,-0.0035746169371656264
2025-09-09,878.2339242329539,122234712958.68347,1204256444.2143743,binancecoin,bnb,BNB,4,-0.0035746169371656533,-0.004881178431648148,0.304499507811993,881.3845363246559,0.02288664814019259,923155920.7210786,860.2113216335049,860.4086890088587,852.7571579782394,0.011696745335883591,0.014216913159025119,0.024824627145415373,0.009852000426600787,1.0209513664214798,1.020717172492329,1.029875757730508,879.833817211316,0.0018217162127499274
2025-09-10,879.833817211316,122413962295.55894,1062899360.6770087,binancecoin,bnb,BNB,4,0.0018217162127498465,0.0014664356183013982,-0.11738121412302949,878.2339242329539,-0.0035746169371656533,1204256444.2143743,864.2313320168234,861.5310114919927,855.2550974362181,0.011749818364354387,0.01224337777421075,0.02481636215423314,0.008682827846963415,1.01805359817039,1.0212445117763396,1.0287384662760586,893.578793274879,0.015622241149048394
2025-09-11,893.578793274879,124408078560.3618,1801977169.8109913,binancecoin,bnb,BNB,4,0.01562224114904831,0.016289941338457847,0.6953412867453701,879.833817211316,0.0018217162127498465,1062899360.6770087,869.7267273871182,864.211265918918,858.1466832616048,0.012433858434546712,0.012382973427777208,0.024917683422060924,0.014484406404015687,1.027424781988037,1.0339818844235205,1.0412891067510806,902.876846974473,0.010405409986865887
2025-09-12,902.876846974473,125610829851.88258,1258971255.576734,binancecoin,bnb,BNB,4,0.010405409986865788,0.009667790913893137,-0.3013389533071681,893.578793274879,0.01562224114904831,1801977169.8109913,878.1843350354313,866.220415455114,860.427690242495,0.00888000670701489,0.011392549019601449,0.024283000042685333,0.010022792278828857,1.0281176866335762,1.0423176721136267,1.049334949599326,925.1660418381477,0.024686860603819367
2025-09-13,925.1660418381477,128802515865.21457,1589605226.0339465,binancecoin,bnb,BNB,4,0.024686860603819305,0.02540932192785883,0.2626223346979826,902.876846974473,0.010405409986865788,1258971255.576734,888.9625566914629,870.6138792631658,862.9481294259588,0.01036839529384779,0.011969802161316396,0.024454170743237243,0.012341414415362736,1.0407255456083853,1.0626594221322907,1.0720992494109431,933.8971704994946,0.009437363961175603
2025-09-14,933.8971704994946,129905114546.37772,1640112370.864308,binancecoin,bnb,BNB,4,0.00943736396117556,0.008560381555877017,0.03177338876544633,925.1660418381477,0.024686860603819305,1589605226.0339465,899.2815900508458,875.7548579380709,866.0025578040754,0.01038283516341485,0.011845120204359377,0.02437777603318993,0.012625464182772942,1.038492482034122,1.0663910819727764,1.0784000140456624,926.8412817390542,-0.007555316563028546
2025-09-15,926.8412817390542,128929854315.27986,1263377077.0891886,binancecoin,bnb,BNB,4,-0.007555316563028547,-0.00750748139904589,-0.22970090371099827,933.8971704994946,0.00943736396117556,1640112370.864308,905.7754108243311,880.6849779213861,869.3208778247371,0.011215424237578219,0.012058544507334673,0.024137043073191783,0.009798949078153592,1.0232572784191079,1.0524095504917177,1.0661670568159458,919.2250351484705,-0.008217422702939153
2025-09-16,919.2250351484705,127942167402.54544,1372293507.033996,binancecoin,bnb,BNB,4,-0.008217422702939126,-0.0076606532907357305,0.08621054784035675,926.8412817390542,-0.007555316563028547,1263377077.0891886,911.6312838122622,885.9213027228834,871.9931569564079,0.012068057974633213,0.011433799935398116,0.024159362509203593,0.010725889164565568,1.0083298494369926,1.037592201839179,1.0541654229912996,955.3487499241552,0.039298010165541325
2025-09-17,955.3487499241552,132963284625.94852,1924151991.340504,binancecoin,bnb,BNB,4,0.03929801016554135,0.039245209967446515,0.4021431869187124,919.2250351484705,-0.008217422702939126,1372293507.033996,922.4191313426678,893.3252316797456,875.2733667519366,0.016928811430570307,0.014494941186947958,0.024834745677069194,0.01447130308756674,1.0356991929835142,1.0694299411288148,1.0914861416032473,991.3973181432295,0.037733412245461395
